0,0,0,0
1,-2.64378943122651,0.190104013078925,34.0631324531743
2,-5.52817717347646,0.412174114891156,152.473651923312
3,-9.19625000687907,0.72219661811656,362.829190641359
4,-14.0665627747973,1.20893649364019,645.362573252916
5,-19.8271088562185,1.95974596875741,930.938609489462
6,-26.1461752659287,3.01742147596309,1195.09761857017
7,-32.8064817640694,4.3985655032564,1433.5577225682
8,-39.7244488610009,6.10407975688274,1649.64135720226
9,-46.8544495027519,8.1288032952966,1846.60917339546
10,-54.124359306616,10.4621695887274,2025.34614688089
11,-61.4728755992544,13.0883278432294,2186.61644542047
12,-68.8564876426851,15.9879755341415,2331.37794234459
13,-76.2429627064318,19.1397262852079,2460.57490210406
14,-83.6084548359201,22.5210124431744,2575.09169178232
15,-90.9317234890678,26.1086268374961,2675.66675467359
16,-98.2032783099653,29.8800638793226,2763.01482180649
17,-105.424968344305,33.810490789627,2838.05584929488
18,-112.601895207524,37.8783085519609,2901.42423687868
19,-119.740952749301,42.0617739384576,2953.67426558856
20,-126.849671192867,46.3395944910599,2995.24784755741
21,-133.936156469643,50.6909337668078,3026.48414120766
22,-141.009276376446,55.0953194852073,3047.63151059072
23,-148.079433781599,59.5325494070308,3058.85802545128
24,-155.177778215205,63.9826137884354,3060.2885255769
25,-163.589663534156,68.4265890443747,3053.24242170715
26,-173.745229043081,72.8477047000748,3037.39274316323
27,-184.040567348819,77.2267801173255,3011.79113255123
28,-194.371327090198,81.5441865218243,2976.51298871329
29,-204.529677382368,85.781006905201,2931.94394769707
30,-214.608485559136,89.9191603706216,2878.48090399039
31,-224.49276674063,93.9417497946862,2816.48946803482
32,-234.216131810325,97.8336453175739,2746.36436980201
33,-243.76997504097,101.579841735075,2668.34460485694
34,-253.018221302664,105.166694670968,2582.64122173313
35,-261.928594244225,108.581477290881,2489.32805154239
36,-270.520032859478,111.812198655959,2388.27323312879
37,-278.82039265237,114.847160032313,2279.08998066617
38,-286.827343587689,117.675652222309,2161.76347544544
39,-294.520555557343,120.288270602389,2036.52879375427
40,-301.879918863044,122.677698865431,1903.63318328743
41,-308.88500821031,124.838819019607,1763.33346534163
42,-315.514901190729,126.768931651318,1615.89307074081
43,-321.747981924736,128.467974961431,1461.57881428226
44,-327.561653035943,129.93874315174,1300.65935837369
45,-332.932033015594,131.187103277376,1133.40377646459
46,-337.833643023845,132.222208757605,960.080225384613
47,-342.239087136412,133.056707846644,780.954732853038
48,-346.118729769351,133.706945510895,596.290103777209
49,-349.44037384869,134.193157330749,406.344946567011
50,-352.16894297392,134.539654235488,211.372818583032
51,-354.266170444862,134.774997080886,11.6214880279428


